,DATA,VALOR_REEMBOLSADO
1892,2016-03-07,94503.72
1893,2016-03-08,62860.55
1894,2016-03-09,68709.01
1895,2016-03-10,102889.73
1896,2016-03-11,74263.7
1897,2016-03-12,11034.09
1898,2016-03-13,16726.87
1899,2016-03-14,51586.79
1900,2016-03-15,78957.43
1901,2016-03-16,99465.27
1902,2016-03-17,57653.72
1903,2016-03-18,56112.52
1904,2016-03-19,16790.84
1905,2016-03-20,12361.01
1906,2016-03-21,76948.49
1907,2016-03-22,74884.95
1908,2016-03-23,80341.81
1909,2016-03-24,50845.56
1910,2016-03-25,15120.25
1911,2016-03-26,12598.34
1912,2016-03-27,4714.09
1913,2016-03-28,84472.78
1914,2016-03-29,453891.77
1915,2016-03-30,74961.85
1916,2016-03-31,148484.15
1917,2016-04-01,251362.41
1918,2016-04-02,11746.49
1919,2016-04-03,13181.04
1920,2016-04-04,160548.1
1921,2016-04-05,131671.03
1922,2016-04-06,119883.46
1923,2016-04-07,49252.54
1924,2016-04-08,85980.52
1925,2016-04-09,20992.39
1926,2016-04-10,28268.0
1927,2016-04-11,96286.92
1928,2016-04-12,76327.03
1929,2016-04-13,42183.8
1930,2016-04-14,67531.89
1931,2016-04-15,53718.4
1932,2016-04-16,18978.579999999998
1933,2016-04-17,4786.18
1934,2016-04-18,63562.18
1935,2016-04-19,69635.38
1936,2016-04-20,87903.6
1937,2016-04-21,15615.48
1938,2016-04-22,31572.52
1939,2016-04-23,10752.07
1940,2016-04-24,6299.0599999999995
1941,2016-04-25,117349.48
1942,2016-04-26,93512.58
1943,2016-04-27,67692.87
1944,2016-04-28,89965.53
1945,2016-04-29,88965.77
1946,2016-04-30,92649.27
1947,2016-05-01,72216.29000000001
1948,2016-05-02,205159.18
1949,2016-05-03,120715.32
1950,2016-05-04,122071.69
1951,2016-05-05,127867.41
1952,2016-05-06,73654.32
1953,2016-05-07,13511.17
1954,2016-05-08,13847.9
1955,2016-05-09,75038.9
1956,2016-05-10,105673.58
1957,2016-05-11,64758.99
1958,2016-05-12,41804.25
1959,2016-05-13,33130.36
1960,2016-05-14,9073.27
1961,2016-05-15,29639.54
1962,2016-05-16,68180.28
1963,2016-05-17,65323.37
1964,2016-05-18,42746.81
1965,2016-05-19,86451.52
1966,2016-05-20,103026.08
1967,2016-05-21,17092.0
1968,2016-05-22,14955.2
1969,2016-05-23,113181.0
1970,2016-05-24,60446.21
1971,2016-05-25,147045.58
1972,2016-05-26,9493.1
1973,2016-05-27,58811.01
1974,2016-05-28,7085.9
1975,2016-05-29,8312.1
1976,2016-05-30,117260.46
1977,2016-05-31,150035.5
1978,2016-06-01,311714.03
1979,2016-06-02,132240.31
1980,2016-06-03,95319.1
1981,2016-06-04,17369.04
1982,2016-06-05,39593.2
1983,2016-06-06,86942.03
1984,2016-06-07,63559.68
1985,2016-06-08,97634.05
1986,2016-06-09,85305.42
1987,2016-06-10,72340.66
1988,2016-06-11,11415.460000000001
1989,2016-06-12,20940.89
1990,2016-06-13,68016.77
1991,2016-06-14,44248.25
1992,2016-06-15,86619.29
1993,2016-06-16,80274.87
1994,2016-06-17,70558.08
1995,2016-06-18,16962.35
1996,2016-06-19,9787.52
1997,2016-06-20,130957.62
1998,2016-06-21,52153.19
1999,2016-06-22,87774.23
2000,2016-06-23,84592.47
2001,2016-06-24,50069.44
2002,2016-06-25,23562.5
2003,2016-06-26,6429.83
2004,2016-06-27,103421.58
2005,2016-06-28,105954.09
2006,2016-06-29,65559.74
2007,2016-06-30,199503.0
2008,2016-07-01,257058.92
2009,2016-07-02,15629.05
2010,2016-07-03,6429.5199999999995
2011,2016-07-04,171603.04
2012,2016-07-05,133298.64
2013,2016-07-06,108514.38
2014,2016-07-07,71290.45
2015,2016-07-08,65578.23
2016,2016-07-09,11430.94
2017,2016-07-10,40940.73
2018,2016-07-11,84048.03
2019,2016-07-12,70459.57
2020,2016-07-13,70988.6
2021,2016-07-14,43904.520000000004
2022,2016-07-15,95739.42
2023,2016-07-16,12862.91
2024,2016-07-17,16617.05
2025,2016-07-18,75967.55
2026,2016-07-19,63789.02
2027,2016-07-20,48641.26
2028,2016-07-21,52169.03
2029,2016-07-22,77927.21
2030,2016-07-23,7843.3
2031,2016-07-24,6735.66
2032,2016-07-25,89637.2
2033,2016-07-26,54177.71
2034,2016-07-27,48780.23
2035,2016-07-28,60349.24
2036,2016-07-29,91241.24
2037,2016-07-30,44674.21
2038,2016-07-31,93276.58
2039,2016-08-01,232785.61000000002
2040,2016-08-02,197533.59
2041,2016-08-03,122895.47
2042,2016-08-04,65041.65
2043,2016-08-05,135000.38
2044,2016-08-06,22963.57
2045,2016-08-07,9858.09
2046,2016-08-08,82893.94
2047,2016-08-09,48501.15
2048,2016-08-10,98096.77
2049,2016-08-11,41741.06
2050,2016-08-12,44465.94
2051,2016-08-13,10409.48
2052,2016-08-14,8805.01
2053,2016-08-15,79705.46
2054,2016-08-16,76157.93
2055,2016-08-17,101462.24
2056,2016-08-18,72288.59
2057,2016-08-19,43511.55
2058,2016-08-20,20044.45
2059,2016-08-21,7024.21
2060,2016-08-22,49991.88
2061,2016-08-23,57657.1
2062,2016-08-24,63582.54
2063,2016-08-25,84550.13
2064,2016-08-26,98968.94
2065,2016-08-27,13623.14
2066,2016-08-28,5139.19
2067,2016-08-29,87762.21
2068,2016-08-30,96835.93
2069,2016-08-31,149101.52
2070,2016-09-01,255479.11
2071,2016-09-02,78155.12
2072,2016-09-03,13178.449999999999
2073,2016-09-04,4411.07
2074,2016-09-05,148375.29
2075,2016-09-06,107118.01
2076,2016-09-07,24221.95
2077,2016-09-08,62036.14
2078,2016-09-09,91627.98
2079,2016-09-10,58306.46
2080,2016-09-11,14508.82
2081,2016-09-12,64643.159999999996
2082,2016-09-13,107565.27
2083,2016-09-14,51654.42
2084,2016-09-15,68595.08
2085,2016-09-16,60583.23
2086,2016-09-17,19144.95
2087,2016-09-18,16062.98
2088,2016-09-19,63157.2
2089,2016-09-20,73955.53
2090,2016-09-21,46066.7
2091,2016-09-22,53424.28
2092,2016-09-23,28724.05
2093,2016-09-24,13397.89
2094,2016-09-25,12945.93
2095,2016-09-26,64966.23
2096,2016-09-27,43462.53
2097,2016-09-28,54626.36
2098,2016-09-29,99786.57
2099,2016-09-30,204948.87
2100,2016-10-01,94968.23
2101,2016-10-02,12707.89
2102,2016-10-03,151587.42
2103,2016-10-04,110882.4
2104,2016-10-05,161603.56
2105,2016-10-06,96975.95
2106,2016-10-07,67812.33
2107,2016-10-08,6191.63
2108,2016-10-09,10406.22
2109,2016-10-10,86868.28
2110,2016-10-11,55411.42
2111,2016-10-12,8494.67
2112,2016-10-13,95659.78
2113,2016-10-14,65539.63
2114,2016-10-15,43625.31
2115,2016-10-16,5617.400000000001
2116,2016-10-17,86467.49
2117,2016-10-18,64217.7
2118,2016-10-19,81691.01
2119,2016-10-20,69910.1
2120,2016-10-21,47458.81
2121,2016-10-22,6426.73
2122,2016-10-23,6185.84
2123,2016-10-24,75332.83
2124,2016-10-25,78520.11
2125,2016-10-26,91509.35
2126,2016-10-27,81299.77
2127,2016-10-28,35419.63
2128,2016-10-29,5828.7
2129,2016-10-30,22723.8
2130,2016-10-31,187612.28
2131,2016-11-01,211789.85
2132,2016-11-02,9393.36
2133,2016-11-03,148891.16999999998
2134,2016-11-04,119654.22
2135,2016-11-05,41047.96
2136,2016-11-06,10385.61
2137,2016-11-07,75957.54000000001
2138,2016-11-08,63416.82
2139,2016-11-09,73523.78
2140,2016-11-10,86115.82
2141,2016-11-11,57094.05
2142,2016-11-12,15216.24
2143,2016-11-13,1958.3
2144,2016-11-14,38987.95
2145,2016-11-15,26398.14
2146,2016-11-16,93246.71
2147,2016-11-17,153505.91
2148,2016-11-18,44148.5
2149,2016-11-19,6400.97
2150,2016-11-20,11723.55
2151,2016-11-21,117801.96
2152,2016-11-22,109564.74
2153,2016-11-23,129549.43
2154,2016-11-24,71735.17
2155,2016-11-25,103694.41
2156,2016-11-26,9559.14
2157,2016-11-27,19010.56
2158,2016-11-28,39583.66
2159,2016-11-29,58712.83
2160,2016-11-30,159125.87
2161,2016-12-01,346720.20999999996
2162,2016-12-02,120207.1
2163,2016-12-03,22461.99
2164,2016-12-04,7285.92
2165,2016-12-05,134480.27
2166,2016-12-06,90782.54
2167,2016-12-07,101126.5
2168,2016-12-08,119393.19
2169,2016-12-09,74118.54
2170,2016-12-10,29885.59
2171,2016-12-11,4507.360000000001
2172,2016-12-12,104217.28
2173,2016-12-13,125637.77
2174,2016-12-14,194184.87
2175,2016-12-15,130318.8
2176,2016-12-16,45023.41
2177,2016-12-17,4546.27
2178,2016-12-18,4437.84
2179,2016-12-19,44122.78
2180,2016-12-20,93030.92
2181,2016-12-21,52564.52
2182,2016-12-22,56093.6
2183,2016-12-23,138174.47
2184,2016-12-24,5411.72
2185,2016-12-25,5004.02
2186,2016-12-26,55336.08
2187,2016-12-27,19635.16
2188,2016-12-28,33724.43
2189,2016-12-29,50357.42
2190,2016-12-30,41846.14
2191,2016-12-31,64237.3
2192,2017-01-01,36292.57
2193,2017-01-02,59084.450000000004
2194,2017-01-03,91712.48
2195,2017-01-04,72003.91
2196,2017-01-05,52271.51
2197,2017-01-06,26863.56
2198,2017-01-07,7645.4
2199,2017-01-08,5993.93
2200,2017-01-09,38843.32
2201,2017-01-10,39896.88
2202,2017-01-11,25489.67
2203,2017-01-12,56363.96
2204,2017-01-13,41381.98
2205,2017-01-14,9703.449999999999
2206,2017-01-15,21599.52
2207,2017-01-16,95524.39
2208,2017-01-17,51122.57
2209,2017-01-18,42203.17
2210,2017-01-19,32161.77
2211,2017-01-20,36344.39
2212,2017-01-21,6579.81
2213,2017-01-22,3516.0299999999997
2214,2017-01-23,86254.84
2215,2017-01-24,62105.78
2216,2017-01-25,83047.77
2217,2017-01-26,62487.92
2218,2017-01-27,46397.42
2219,2017-01-28,15735.76
2220,2017-01-29,4697.91
2221,2017-01-30,82907.94
2222,2017-01-31,159007.12
2223,2017-02-01,207495.51
2224,2017-02-02,183380.15
2225,2017-02-03,98004.58
2226,2017-02-04,16233.85
2227,2017-02-05,64238.26
2228,2017-02-06,75326.28
2229,2017-02-07,109491.13
2230,2017-02-08,67512.96
2231,2017-02-09,55183.54
2232,2017-02-10,49029.85
2233,2017-02-11,13039.02
2234,2017-02-12,16903.510000000002
2235,2017-02-13,56748.65
2236,2017-02-14,110253.5
2237,2017-02-15,119755.18000000001
2238,2017-02-16,66952.33
2239,2017-02-17,64337.43
2240,2017-02-18,9123.85
2241,2017-02-19,5558.18
2242,2017-02-20,87003.71
2243,2017-02-21,91404.88
2244,2017-02-22,68982.29
2245,2017-02-23,63123.17
2246,2017-02-24,105407.39
2247,2017-02-25,23518.12
2248,2017-02-26,6104.63
2249,2017-02-27,12535.4
2250,2017-02-28,125364.7
2251,2017-03-01,124197.09
2252,2017-03-02,120574.64
2253,2017-03-03,100472.83
2254,2017-03-04,6349.98
2255,2017-03-05,52090.33
2256,2017-03-06,99620.35
2257,2017-03-07,71365.3
2258,2017-03-08,59072.73
2259,2017-03-09,86850.09
2260,2017-03-10,105195.34
2261,2017-03-11,16547.170000000002
2262,2017-03-12,11268.22
2263,2017-03-13,85391.5
2264,2017-03-14,176867.52
2265,2017-03-15,127278.68
2266,2017-03-16,45894.27
2267,2017-03-17,49365.340000000004
2268,2017-03-18,7453.68
2269,2017-03-19,7965.04
2270,2017-03-20,116420.77
2271,2017-03-21,88296.57
2272,2017-03-22,341014.07
2273,2017-03-23,68309.61
2274,2017-03-24,91331.33
2275,2017-03-25,24551.33
2276,2017-03-26,11381.4
2277,2017-03-27,101997.34
2278,2017-03-28,90461.83
2279,2017-03-29,75142.82
2280,2017-03-30,79888.56
2281,2017-03-31,243811.81
2282,2017-04-01,56420.52
2283,2017-04-02,15300.04
2284,2017-04-03,238812.88999999998
2285,2017-04-04,130851.83
2286,2017-04-05,117575.65
2287,2017-04-06,69321.95
2288,2017-04-07,84019.89
2289,2017-04-08,18714.38
2290,2017-04-09,19106.07
2291,2017-04-10,85077.77
2292,2017-04-11,94969.91
2293,2017-04-12,79860.46
2294,2017-04-13,32168.92
2295,2017-04-14,4664.14
2296,2017-04-15,24678.1
2297,2017-04-16,5804.64
2298,2017-04-17,95781.41
2299,2017-04-18,34488.07
2300,2017-04-19,129540.54
2301,2017-04-20,75768.1
2302,2017-04-21,9511.17
2303,2017-04-22,15296.6
2304,2017-04-23,10817.19
2305,2017-04-24,72679.22
2306,2017-04-25,143160.58
2307,2017-04-26,131465.53
2308,2017-04-27,103907.34
2309,2017-04-28,67767.76
2310,2017-04-29,15210.09
2311,2017-04-30,106777.42
2312,2017-05-01,138988.1
2313,2017-05-02,231275.18
2314,2017-05-03,133291.64
2315,2017-05-04,76665.34
2316,2017-05-05,154066.0
2317,2017-05-06,23419.5
2318,2017-05-07,3884.21
2319,2017-05-08,65066.52
2320,2017-05-09,62161.23
2321,2017-05-10,99776.81
2322,2017-05-11,66300.58
2323,2017-05-12,58967.07
2324,2017-05-13,19839.3
2325,2017-05-14,8180.16
2326,2017-05-15,206680.56
2327,2017-05-16,83002.63
2328,2017-05-17,61961.96
2329,2017-05-18,69538.41
2330,2017-05-19,47126.62
2331,2017-05-20,15165.01
2332,2017-05-21,5883.85
2333,2017-05-22,104452.62
2334,2017-05-23,69277.16
2335,2017-05-24,107551.94
2336,2017-05-25,69714.06
2337,2017-05-26,97839.28
2338,2017-05-27,12155.18
2339,2017-05-28,10007.41
2340,2017-05-29,80611.58
2341,2017-05-30,113068.76
2342,2017-05-31,178328.4
2343,2017-06-01,226474.19
2344,2017-06-02,130625.98
2345,2017-06-03,6895.93
2346,2017-06-04,10112.8
2347,2017-06-05,136462.06
2348,2017-06-06,95112.67
2349,2017-06-07,50870.85
2350,2017-06-08,59474.33
2351,2017-06-09,67531.61
2352,2017-06-10,32127.51
2353,2017-06-11,8712.87
2354,2017-06-12,75696.51
2355,2017-06-13,127538.38
2356,2017-06-14,74763.81
2357,2017-06-15,50648.59
2358,2017-06-16,38685.159999999996
2359,2017-06-17,5249.42
2360,2017-06-18,18592.69
2361,2017-06-19,80407.18000000001
2362,2017-06-20,106537.69
2363,2017-06-21,91684.15
2364,2017-06-22,54690.340000000004
2365,2017-06-23,89538.78
2366,2017-06-24,13360.75
2367,2017-06-25,15236.119999999999
2368,2017-06-26,69199.95
2369,2017-06-27,94589.16
2370,2017-06-28,66888.81
2371,2017-06-29,84285.02
2372,2017-06-30,177587.47
2373,2017-07-01,87152.96
2374,2017-07-02,13446.349999999999
2375,2017-07-03,231173.87
2376,2017-07-04,124010.77
2377,2017-07-05,133699.73
2378,2017-07-06,87568.45
2379,2017-07-07,76209.68000000001
2380,2017-07-08,8664.619999999999
2381,2017-07-09,8319.22
2382,2017-07-10,98854.33
2383,2017-07-11,66948.61
2384,2017-07-12,77252.75
2385,2017-07-13,65928.22
2386,2017-07-14,53053.61
2387,2017-07-15,17948.39
2388,2017-07-16,7314.79
2389,2017-07-17,67115.78
2390,2017-07-18,28553.07
2391,2017-07-19,43603.17
2392,2017-07-20,32665.85
2393,2017-07-21,46220.09
2394,2017-07-22,21566.23
2395,2017-07-23,9426.58
2396,2017-07-24,82299.53
2397,2017-07-25,97521.91
2398,2017-07-26,60240.13
2399,2017-07-27,60564.67
2400,2017-07-28,68467.59
2401,2017-07-29,11431.07
2402,2017-07-30,33278.13
2403,2017-07-31,217598.96
2404,2017-08-01,279754.88
2405,2017-08-02,167270.27
2406,2017-08-03,94547.8
2407,2017-08-04,69742.29000000001
2408,2017-08-05,57935.5
2409,2017-08-06,11362.22
2410,2017-08-07,72132.73
2411,2017-08-08,67906.81
2412,2017-08-09,142108.55
2413,2017-08-10,78376.12
2414,2017-08-11,60013.57
2415,2017-08-12,16338.86
2416,2017-08-13,21597.43
2417,2017-08-14,99744.4
2418,2017-08-15,60715.18
2419,2017-08-16,67603.54
2420,2017-08-17,76943.54
2421,2017-08-18,40046.62
2422,2017-08-19,17054.68
2423,2017-08-20,5738.27
2424,2017-08-21,81169.65
2425,2017-08-22,99234.73
2426,2017-08-23,87364.85
2427,2017-08-24,91457.88
2428,2017-08-25,77803.98
2429,2017-08-26,21355.94
2430,2017-08-27,12260.33
2431,2017-08-28,75338.44
2432,2017-08-29,92322.98
2433,2017-08-30,103480.79
2434,2017-08-31,188335.32
2435,2017-09-01,208297.16
2436,2017-09-02,18793.01
2437,2017-09-03,15220.93
2438,2017-09-04,139445.74
2439,2017-09-05,158617.34
2440,2017-09-06,55078.92
2441,2017-09-07,18733.06
2442,2017-09-08,52410.51
2443,2017-09-09,23306.23
2444,2017-09-10,21513.54
2445,2017-09-11,115048.23
2446,2017-09-12,82330.34
2447,2017-09-13,48578.79
2448,2017-09-14,64958.79
2449,2017-09-15,95669.96
2450,2017-09-16,19818.74
2451,2017-09-17,11636.79
2452,2017-09-18,134790.6
2453,2017-09-19,74350.19
2454,2017-09-20,67976.07
2455,2017-09-21,87115.1
2456,2017-09-22,59541.56
2457,2017-09-23,24280.42
2458,2017-09-24,10878.67
2459,2017-09-25,76138.75
2460,2017-09-26,112174.65
2461,2017-09-27,75410.1
2462,2017-09-28,93516.07
2463,2017-09-29,101843.65
2464,2017-09-30,96233.35
2465,2017-10-01,60313.53
2466,2017-10-02,194489.58
2467,2017-10-03,168549.83
2468,2017-10-04,97792.6
2469,2017-10-05,119373.24
2470,2017-10-06,63019.61
2471,2017-10-07,24710.02
2472,2017-10-08,7933.24
2473,2017-10-09,60647.51
2474,2017-10-10,118961.23
2475,2017-10-11,56082.5
2476,2017-10-12,18627.41
2477,2017-10-13,31680.899999999998
2478,2017-10-14,5804.58
2479,2017-10-15,20972.98
2480,2017-10-16,119530.28
2481,2017-10-17,88210.0
2482,2017-10-18,73980.47
2483,2017-10-19,61291.1
2484,2017-10-20,51804.43
2485,2017-10-21,10631.68
2486,2017-10-22,6914.68
2487,2017-10-23,101351.56999999999
2488,2017-10-24,71425.02
2489,2017-10-25,148609.99
2490,2017-10-26,66957.36
2491,2017-10-27,78428.12
2492,2017-10-28,15226.18
2493,2017-10-29,16026.869999999999
2494,2017-10-30,109221.3
2495,2017-10-31,149861.32
2496,2017-11-01,322089.72000000003
2497,2017-11-02,12055.14
2498,2017-11-03,83265.7
2499,2017-11-04,17150.81
2500,2017-11-05,32523.97
2501,2017-11-06,86678.66
2502,2017-11-07,94891.54000000001
2503,2017-11-08,61314.31
2504,2017-11-09,112463.65000000001
2505,2017-11-10,75881.77
2506,2017-11-11,23291.17
2507,2017-11-12,6056.64
2508,2017-11-13,58222.47
2509,2017-11-14,86335.2
2510,2017-11-15,52707.76
2511,2017-11-16,49873.17
2512,2017-11-17,66183.79
2513,2017-11-18,16315.46
2514,2017-11-19,9197.73
2515,2017-11-20,52945.72
2516,2017-11-21,111071.27
2517,2017-11-22,79053.62
2518,2017-11-23,79548.7
2519,2017-11-24,103659.89
2520,2017-11-25,32760.19
2521,2017-11-26,16171.14
2522,2017-11-27,105260.94
2523,2017-11-28,68587.74
2524,2017-11-29,119882.99
2525,2017-11-30,204662.7
2526,2017-12-01,215582.41
2527,2017-12-02,16297.43
2528,2017-12-03,4238.17
2529,2017-12-04,204391.4
2530,2017-12-05,161783.75
2531,2017-12-06,161774.08
2532,2017-12-07,75201.92
2533,2017-12-08,36744.96
2534,2017-12-09,18631.64
2535,2017-12-10,33283.26
2536,2017-12-11,190677.38
2537,2017-12-12,176333.22
2538,2017-12-13,94528.75
2539,2017-12-14,197847.98
2540,2017-12-15,319328.2
2541,2017-12-16,9512.210000000001
2542,2017-12-17,14864.84
2543,2017-12-18,90562.42
2544,2017-12-19,157479.94999999998
2545,2017-12-20,118131.17
2546,2017-12-21,188435.28
2547,2017-12-22,49767.69
2548,2017-12-23,9885.26
2549,2017-12-24,1129.18
2550,2017-12-25,4455.87
2551,2017-12-26,36502.26
2552,2017-12-27,70045.16
2553,2017-12-28,80566.58
2554,2017-12-29,21170.14
2555,2017-12-30,38118.92
2556,2017-12-31,48938.78
2557,2018-01-01,22029.23
2558,2018-01-02,147829.22
2559,2018-01-03,81326.5
2560,2018-01-04,34913.92
2561,2018-01-05,83382.9
2562,2018-01-06,18992.29
2563,2018-01-07,988.73
2564,2018-01-08,36809.72
2565,2018-01-09,41108.79
2566,2018-01-10,61341.86
2567,2018-01-11,33523.19
2568,2018-01-12,61867.93
2569,2018-01-13,6755.53
2570,2018-01-14,7562.63
2571,2018-01-15,103948.98
2572,2018-01-16,39928.46
2573,2018-01-17,60659.59
2574,2018-01-18,25232.86
2575,2018-01-19,62073.79
2576,2018-01-20,8329.67
2577,2018-01-21,6515.5
2578,2018-01-22,140492.33000000002
2579,2018-01-23,41019.89
2580,2018-01-24,66986.03
2581,2018-01-25,45210.3
2582,2018-01-26,72398.81
2583,2018-01-27,2649.36
2584,2018-01-28,9826.03
2585,2018-01-29,64750.99
2586,2018-01-30,96656.55
2587,2018-01-31,169304.53
2588,2018-02-01,217030.96
2589,2018-02-02,87786.89
2590,2018-02-03,16944.86
2591,2018-02-04,5602.26
2592,2018-02-05,163477.78
2593,2018-02-06,119580.96
2594,2018-02-07,115138.99
2595,2018-02-08,60051.32
2596,2018-02-09,85427.70999999999
2597,2018-02-10,23021.35
2598,2018-02-11,13179.06
2599,2018-02-12,6406.55
2600,2018-02-13,16569.13
2601,2018-02-14,29806.8
2602,2018-02-15,90779.87
2603,2018-02-16,62033.12
2604,2018-02-17,16746.06
2605,2018-02-18,31036.44
2606,2018-02-19,97135.18
2607,2018-02-20,75899.49
2608,2018-02-21,71568.31
2609,2018-02-22,111039.53
2610,2018-02-23,93318.51
2611,2018-02-24,23000.05
2612,2018-02-25,16455.55
2613,2018-02-26,112774.18000000001
2614,2018-02-27,136542.3
2615,2018-02-28,217707.74
2616,2018-03-01,223443.37
2617,2018-03-02,149272.54
2618,2018-03-03,30382.25
2619,2018-03-04,7018.820000000001
2620,2018-03-05,136241.12
2621,2018-03-06,75915.95
2622,2018-03-07,87710.12
2623,2018-03-08,163137.16
2624,2018-03-09,106587.62
2625,2018-03-10,16385.09
2626,2018-03-11,21257.84
2627,2018-03-12,88451.26
2628,2018-03-13,96241.62
2629,2018-03-14,53530.28
2630,2018-03-15,362188.45999999996
2631,2018-03-16,60887.54
2632,2018-03-17,15773.289999999999
2633,2018-03-18,8412.88
2634,2018-03-19,105754.8
2635,2018-03-20,105465.11
2636,2018-03-21,142819.87
2637,2018-03-22,92040.48
2638,2018-03-23,86863.92
2639,2018-03-24,21081.81
2640,2018-03-25,13625.380000000001
2641,2018-03-26,84861.2
2642,2018-03-27,102370.26
2643,2018-03-28,106006.48
2644,2018-03-29,103245.22
2645,2018-03-30,24303.15
2646,2018-03-31,114209.99
2647,2018-04-01,39554.12
2648,2018-04-02,276196.82
2649,2018-04-03,157955.71
2650,2018-04-04,124467.75
2651,2018-04-05,155898.75
2652,2018-04-06,52127.11
2653,2018-04-07,9498.77
2654,2018-04-08,12099.48
2655,2018-04-09,128928.79
2656,2018-04-10,164912.53
2657,2018-04-11,155025.26
2658,2018-04-12,72615.34
2659,2018-04-13,52649.05
2660,2018-04-14,29909.02
2661,2018-04-15,18316.73
2662,2018-04-16,55304.66
2663,2018-04-17,88127.69
2664,2018-04-18,87266.15
2665,2018-04-19,58623.15
2666,2018-04-20,63014.159999999996
2667,2018-04-21,13648.0
2668,2018-04-22,9181.279999999999
2669,2018-04-23,91481.95
2670,2018-04-24,78026.33
2671,2018-04-25,82234.99
2672,2018-04-26,78959.52
2673,2018-04-27,65506.75
2674,2018-04-28,20352.82
2675,2018-04-29,7688.66
2676,2018-04-30,169352.19
2677,2018-05-01,38479.770000000004
2678,2018-05-02,240120.26
2679,2018-05-03,102283.01
2680,2018-05-04,79495.35
2681,2018-05-05,41786.65
2682,2018-05-06,8318.03
2683,2018-05-07,81265.57
2684,2018-05-08,60907.24
2685,2018-05-09,105618.4
2686,2018-05-10,100474.41
2687,2018-05-11,52498.78
2688,2018-05-12,39940.45
2689,2018-05-13,8918.51
2690,2018-05-14,69505.91
2691,2018-05-15,134771.04
2692,2018-05-16,109283.56
2693,2018-05-17,52818.0
2694,2018-05-18,45755.61
2695,2018-05-19,19482.54
2696,2018-05-20,23569.68
2697,2018-05-21,85930.03
2698,2018-05-22,69310.05
2699,2018-05-23,88236.84
2700,2018-05-24,78150.13
2701,2018-05-25,57577.43
2702,2018-05-26,25253.09
2703,2018-05-27,35876.6
2704,2018-05-28,64677.71
2705,2018-05-29,75017.4
2706,2018-05-30,116443.69
2707,2018-05-31,106078.24
2708,2018-06-01,159585.05
2709,2018-06-02,17243.94
2710,2018-06-03,9350.8
2711,2018-06-04,166371.59
2712,2018-06-05,155218.46
2713,2018-06-06,78836.86
2714,2018-06-07,58890.32
2715,2018-06-08,54862.11
2716,2018-06-09,29079.73
2717,2018-06-10,28557.73
2718,2018-06-11,175781.47
2719,2018-06-12,77717.52
2720,2018-06-13,69744.31999999999
2721,2018-06-14,54839.54
2722,2018-06-15,57445.01
2723,2018-06-16,31244.24
2724,2018-06-17,10150.98
2725,2018-06-18,79145.01
2726,2018-06-19,113732.78
2727,2018-06-20,59188.729999999996
2728,2018-06-21,49005.520000000004
2729,2018-06-22,34681.01
2730,2018-06-23,26703.35
2731,2018-06-24,6503.5199999999995
2732,2018-06-25,97600.1
2733,2018-06-26,86859.92
2734,2018-06-27,62512.47
2735,2018-06-28,74016.67
2736,2018-06-29,73783.87
2737,2018-06-30,95473.6
2738,2018-07-01,52229.37
2739,2018-07-02,179663.57
2740,2018-07-03,135313.71
2741,2018-07-04,151498.77
2742,2018-07-05,133266.81
2743,2018-07-06,39507.11
2744,2018-07-07,20755.62
2745,2018-07-08,19371.49
2746,2018-07-09,76017.15
2747,2018-07-10,67138.4
2748,2018-07-11,67454.31999999999
2749,2018-07-12,116812.7
2750,2018-07-13,33314.36
2751,2018-07-14,19442.07
2752,2018-07-15,29887.78
2753,2018-07-16,46432.55
2754,2018-07-17,51065.18
2755,2018-07-18,69259.25
2756,2018-07-19,34439.1
2757,2018-07-20,55983.86
2758,2018-07-21,14804.73
2759,2018-07-22,35647.1
2760,2018-07-23,82318.05
2761,2018-07-24,80394.78
2762,2018-07-25,107225.14
2763,2018-07-26,69579.0
2764,2018-07-27,38533.2
2765,2018-07-28,10571.400000000001
2766,2018-07-29,12156.320000000002
2767,2018-07-30,108217.94
2768,2018-07-31,168970.96
2769,2018-08-01,238687.65
2770,2018-08-02,65444.229999999996
2771,2018-08-03,124322.54
2772,2018-08-04,14135.99
2773,2018-08-05,64918.61
2774,2018-08-06,64065.9
2775,2018-08-07,81920.41
2776,2018-08-08,62456.020000000004
2777,2018-08-09,36430.4
2778,2018-08-10,89135.93
2779,2018-08-11,8903.33
2780,2018-08-12,2121.15
2781,2018-08-13,74780.87
2782,2018-08-14,58218.08
2783,2018-08-15,39491.45
2784,2018-08-16,29876.83
2785,2018-08-17,31433.71
2786,2018-08-18,12450.439999999999
2787,2018-08-19,5974.889999999999
2788,2018-08-20,29539.65
2789,2018-08-21,39977.11
2790,2018-08-22,41648.42
2791,2018-08-23,14831.949999999999
2792,2018-08-24,52122.92
2793,2018-08-25,24036.71
2794,2018-08-26,7956.93
2795,2018-08-27,90277.48
2796,2018-08-28,56020.44
2797,2018-08-29,65262.59
2798,2018-08-30,49748.2
2799,2018-08-31,119669.83
2800,2018-09-01,47922.99
2801,2018-09-02,14815.75
2802,2018-09-03,142320.24
2803,2018-09-04,103763.59
2804,2018-09-05,114269.02
2805,2018-09-06,56927.75
2806,2018-09-07,3135.81
2807,2018-09-08,4400.57
2808,2018-09-09,6053.59
2809,2018-09-10,54579.24
2810,2018-09-11,46454.88
